prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_010.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_010_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_010_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_010_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_010_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_010_4.png']",0.3826227427807737,0.006405414819580675,0.015248586682100588,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_011.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_011_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_011_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_011_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_011_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_011_4.png']",0.21230688764871997,0.0,0.016153362849856627,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_012.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_012_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_012_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_012_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_012_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_012_4.png']",0.19383697285185633,0.0,0.045557626096472535,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_013.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_013_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_013_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_013_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_013_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_013_4.png']",0.2648157095371874,0.0,0.05831245221357008,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_014.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_014_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_014_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_014_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_014_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_014_4.png']",0.2508220039197432,0.0,0.0180253269069317,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_015.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_015_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_015_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_015_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_015_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_015_4.png']",0.19577553743987006,0.0,0.01352691969586343,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_016.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_016_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_016_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_016_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_016_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_016_4.png']",0.2246952334149729,0.0,0.02044634249578415,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_017.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_017_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_017_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_017_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_017_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_017_4.png']",0.17560527979510823,0.0,0.017046388395841272,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_018.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_018_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_018_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_018_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_018_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_018_4.png']",0.28408004335170317,0.0,0.0825709659721626,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_019.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_019_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_019_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_019_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_019_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_019_4.png']",0.24789837150766836,0.0,0.017414937366948893,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_020.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_020_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_020_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_020_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_020_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_020_4.png']",0.19792873772652145,0.0,0.041545219588990795,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_021.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_021_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_021_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_021_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_021_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_021_4.png']",0.3812382348007965,0.003706114478501229,0.032736803033167325,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_022.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_022_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_022_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_022_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_022_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_022_4.png']",0.24143265320937432,0.034473814595967184,0.03643473362102568,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_023.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_023_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_023_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_023_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_023_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_023_4.png']",0.28842439724928076,0.004725326290231544,0.015846616625459588,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
"Gnenerate a dermoscopic skin lesion of a single melanoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,mel,mel,template_1,18,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_024.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_024_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_024_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_024_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_024_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_024_4.png']",0.46027822672267904,0.21142591104602734,0.015774880799430034,"{'total_time_seconds': 9774.12166428566, 'seconds_per_image': 543.0067591269811, 'avg_power_watts': 56.77914220575663, 'peak_power_watts': 67.57, 'total_energy_wh': 154.15728997578947, 'energy_per_image_wh': 8.56429388754386}"
